"","chr","start","end","strand","pvalue","qvalue","meth.diff","nearest_tss","nearest_gene"
"532",17,6844814,6844814,"*",1.31811834860056e-06,4.19551270210318e-06,47.7358490566038,6850102,"ENSMUSG00000116868"
"533",17,6844901,6844901,"*",4.39525797295889e-07,1.60437023464729e-06,54.4372294372294,6850102,"ENSMUSG00000116868"
"534",17,6844902,6844902,"*",1.6127821442924e-08,8.39092663209782e-08,54.3181818181818,6850102,"ENSMUSG00000116868"
"535",17,6844995,6844995,"*",1.29924663270264e-08,6.9523420848517e-08,46.2962962962963,6850102,"ENSMUSG00000116868"
"536",17,6844998,6844998,"*",2.48061827900917e-05,5.39548402691675e-05,40.7407407407407,6850102,"ENSMUSG00000116868"
"537",17,6845062,6845062,"*",2.39256226327943e-06,7.0296188340008e-06,45.8333333333333,6850102,"ENSMUSG00000116868"
"538",17,6845085,6845085,"*",4.34511164367789e-07,1.58947956032052e-06,49.1935483870968,6850102,"ENSMUSG00000116868"
"540",17,6845177,6845177,"*",3.12967318882421e-09,1.95966138575074e-08,60.079575596817,6850102,"ENSMUSG00000116868"
"541",17,6845178,6845178,"*",0.000442183756538194,0.000639583573987105,42.5872093023256,6850102,"ENSMUSG00000116868"
"542",17,6845204,6845204,"*",6.13412750342811e-08,2.75530452425277e-07,50,6850102,"ENSMUSG00000116868"
"543",17,6845205,6845205,"*",8.50654644184841e-05,0.000155871548834239,37.6919453603392,6850102,"ENSMUSG00000116868"
"544",17,6845252,6845252,"*",8.31969039091599e-10,5.83996231334599e-09,42.4242424242424,6850102,"ENSMUSG00000116868"
"545",17,6845253,6845253,"*",4.64090315820087e-10,3.43819756101129e-09,43.1563088512241,6850102,"ENSMUSG00000116868"
"547",17,6845375,6845375,"*",1.43504240746377e-06,4.51804931712121e-06,37.4105197634609,6850102,"ENSMUSG00000116868"
"549",17,6845758,6845758,"*",1.48195623532501e-13,2.28623470359236e-12,56.9815950920245,6850102,"ENSMUSG00000116868"
"550",17,6845821,6845821,"*",3.0345241637812e-15,6.46393729955159e-14,60.0655831194753,6850102,"ENSMUSG00000116868"
"551",17,6845986,6845986,"*",2.67074701007599e-07,1.02540826121641e-06,43.3908045977011,6850102,"ENSMUSG00000116868"
"552",17,6846045,6846045,"*",1.10599888205049e-15,2.53639819743086e-14,69.8668146503885,6850102,"ENSMUSG00000116868"
"553",17,6846098,6846098,"*",6.58160631258178e-08,2.93961258941296e-07,55.3076402974983,6850102,"ENSMUSG00000116868"
"554",17,6846123,6846123,"*",2.69202720900202e-05,5.79229651050903e-05,44.1567781373607,6850102,"ENSMUSG00000116868"
"555",17,6846169,6846169,"*",1.49476084874906e-07,6.1208864566233e-07,55.6818181818182,6850102,"ENSMUSG00000116868"
"556",17,6846214,6846214,"*",1.72682484166593e-06,5.31158430110697e-06,39.0147783251232,6850102,"ENSMUSG00000116868"
"557",17,6846215,6846215,"*",1.90404775272592e-08,9.71019371085268e-08,62.5384615384615,6850102,"ENSMUSG00000116868"
"558",17,6846236,6846236,"*",1.73841451172621e-09,1.15097867270607e-08,45.2439024390244,6850102,"ENSMUSG00000116868"
"559",17,6846300,6846300,"*",2.71357994248594e-09,1.72051948002668e-08,49.9564459930314,6850102,"ENSMUSG00000116868"
"560",17,6846301,6846301,"*",2.24880369081788e-06,6.65845878437238e-06,77.5447570332481,6850102,"ENSMUSG00000116868"
"561",17,6846349,6846349,"*",1.1810378083511e-06,3.80843842305251e-06,48.729531338227,6850102,"ENSMUSG00000116868"
"562",17,6846353,6846353,"*",4.35665280705439e-09,2.62553204240083e-08,61.5151515151515,6850102,"ENSMUSG00000116868"
"563",17,6846405,6846405,"*",1.67955021084843e-08,8.70152093816889e-08,60.2477477477478,6850102,"ENSMUSG00000116868"
"568",17,6846603,6846603,"*",0.000550096470418125,0.000772176701354893,40.2597402597403,6850102,"ENSMUSG00000116868"
"570",17,6846770,6846770,"*",6.34595317008058e-07,2.20558946182408e-06,42.9341963322546,6850102,"ENSMUSG00000116868"
"571",17,6846771,6846771,"*",8.10350332235172e-10,5.70629172543254e-09,52.6491447642887,6850102,"ENSMUSG00000116868"
"572",17,6846968,6846968,"*",1.66739858281585e-07,6.74799122657782e-07,42.0743116813686,6850102,"ENSMUSG00000116868"
"573",17,6847060,6847060,"*",2.85723363802936e-07,1.08964932230041e-06,42.8622668579627,6850102,"ENSMUSG00000116868"
"574",17,6847061,6847061,"*",8.28507130284286e-13,1.09905557492616e-11,56.0521415270019,6850102,"ENSMUSG00000116868"
"575",17,6847577,6847577,"*",0.000138198457398855,0.00023637755378979,34.4622331691297,6850102,"ENSMUSG00000116868"
"576",17,6847578,6847578,"*",7.06954848776464e-06,1.80847978988378e-05,37.8653794582998,6850102,"ENSMUSG00000116868"
"579",17,6847749,6847749,"*",8.58857389928252e-05,0.000157088744601932,27.3477812177503,6850102,"ENSMUSG00000116868"
"581",17,6847791,6847791,"*",1.36210091443001e-15,3.07909496177415e-14,71.9029374201788,6850102,"ENSMUSG00000116868"
"583",17,6847813,6847813,"*",1.40050242410985e-05,3.29151852550429e-05,51.741935483871,6850102,"ENSMUSG00000116868"
"585",17,6847828,6847828,"*",9.8886818272687e-11,8.46474746095285e-10,58.129904097646,6850102,"ENSMUSG00000116868"
"587",17,6847841,6847841,"*",0.000421328966150273,0.000612699097643974,37.5027430326969,6850102,"ENSMUSG00000116868"
"594",17,6847887,6847887,"*",2.0633106147202e-08,1.04502266081817e-07,47.92663476874,6850102,"ENSMUSG00000116868"
"595",17,6847923,6847923,"*",4.2112926151245e-05,8.52314445644942e-05,38.4589947089947,6850102,"ENSMUSG00000116868"
"599",17,6848049,6848049,"*",2.15636775549423e-05,4.76659557001451e-05,46.0481099656357,6850102,"ENSMUSG00000116868"
"600",17,6848119,6848119,"*",0.00019114304940832,0.000312506524785521,42.3395445134576,6850102,"ENSMUSG00000116868"
"602",17,6848133,6848133,"*",0.00025635021662255,0.000402083132009069,40.672268907563,6850102,"ENSMUSG00000116868"
"608",17,6888817,6888817,"*",0.000403678655709119,0.000591067027741226,29.3094883258818,6907189,"ENSMUSG00000093880"
"609",17,6888818,6888818,"*",2.11891929061798e-05,4.69318245994712e-05,41.4160016369961,6907189,"ENSMUSG00000093880"
"618",17,6889218,6889218,"*",2.30721973615142e-05,5.06321248819189e-05,35.4575163398693,6907189,"ENSMUSG00000093880"
"623",17,6889377,6889377,"*",0.000615865187666437,0.00085043447168955,29.0997764681975,6907189,"ENSMUSG00000093880"
"648",17,7144439,7144439,"*",9.14623785479021e-06,2.25936692114277e-05,27.5217932752179,7162736,"ENSMUSG00000076218"
"657",17,7145319,7145319,"*",3.6926953221107e-06,1.02719311362343e-05,26.0764150154669,7162736,"ENSMUSG00000076218"
"658",17,7145352,7145352,"*",1.22999195466071e-12,1.58237348812785e-11,42.0690279916659,7162736,"ENSMUSG00000076218"
"659",17,7145353,7145353,"*",0.000293077032727814,0.000450315233725883,27.6402824228911,7162736,"ENSMUSG00000076218"
"661",17,7145886,7145886,"*",0.000290212935101813,0.000446782183094556,27.739984882842,7162736,"ENSMUSG00000076218"
"668",17,7156176,7156176,"*",0.00026657538257529,0.000416352515466286,38.0747126436782,7162736,"ENSMUSG00000076218"
"672",17,7188915,7188915,"*",8.50753342945167e-06,2.1185990068103e-05,36.5812379110251,7163339,"ENSMUSG00000099735"
"673",17,7188922,7188922,"*",0.000227502352275321,0.000362794747774753,29.0123456790123,7163339,"ENSMUSG00000099735"
"674",17,7188980,7188980,"*",4.98493641444886e-05,9.85482415191234e-05,38.1127450980392,7163339,"ENSMUSG00000099735"
"677",17,7189325,7189325,"*",0.000607715168790009,0.000841013322093719,28.9303387894937,7163339,"ENSMUSG00000099735"
"682",17,7189658,7189658,"*",3.50794695774388e-09,2.16953824695097e-08,38.0015082956259,7215845,"ENSMUSG00000116618"
"683",17,7189716,7189716,"*",4.25859276491055e-05,8.60472429007108e-05,36.9009009009009,7215845,"ENSMUSG00000116618"
"685",17,7189865,7189865,"*",0.000108327835267127,0.00019164885967364,37.5,7215845,"ENSMUSG00000116618"
"686",17,7189866,7189866,"*",9.90745216507137e-05,0.000177661883275036,31.1812179016875,7215845,"ENSMUSG00000116618"
"688",17,7189887,7189887,"*",9.4351697703812e-06,2.32142205907181e-05,36.4545818327331,7215845,"ENSMUSG00000116618"
"691",17,7189910,7189910,"*",2.00812752242696e-06,6.02312476531693e-06,40.3276955602537,7215845,"ENSMUSG00000116618"
"692",17,7189911,7189911,"*",6.00442280929649e-07,2.10405287205879e-06,39.8610508033,7215845,"ENSMUSG00000116618"
"693",17,7189950,7189950,"*",5.87361067930631e-07,2.06278206351463e-06,36.8426818580193,7215845,"ENSMUSG00000116618"
"694",17,7189951,7189951,"*",6.22760178159812e-07,2.16995798733378e-06,41.4135733033371,7215845,"ENSMUSG00000116618"
"695",17,7189962,7189962,"*",6.03208173261399e-07,2.11174085077407e-06,34.4379276637341,7215845,"ENSMUSG00000116618"
"696",17,7189963,7189963,"*",6.56069415755472e-05,0.000124494583760991,46.0845460845461,7215845,"ENSMUSG00000116618"
"697",17,7190052,7190052,"*",6.494069426354e-05,0.000123426172853872,33.6145360155743,7215845,"ENSMUSG00000116618"
"700",17,7190062,7190062,"*",0.000196272399474237,0.000319806988811702,38.1964809384164,7215845,"ENSMUSG00000116618"
"706",17,7190500,7190500,"*",0.00020024457843304,0.00032499486622693,46.3253221873912,7215845,"ENSMUSG00000116618"
"709",17,7190685,7190685,"*",3.06577583133578e-06,8.75448282889783e-06,32.6267056530214,7215845,"ENSMUSG00000116618"
"711",17,7190795,7190795,"*",2.4684165440217e-07,9.59027608544883e-07,36.459337833494,7215845,"ENSMUSG00000116618"
"713",17,7191149,7191149,"*",3.84369360914718e-07,1.42249884823576e-06,50.0605326876513,7215845,"ENSMUSG00000116618"
"725",17,7192272,7192272,"*",0.000163817477805509,0.000273853743626575,32.4430641821946,7215845,"ENSMUSG00000116618"
"727",17,7192327,7192327,"*",2.46670855527238e-05,5.36902304245691e-05,28.9615166949632,7215845,"ENSMUSG00000116618"
"732",17,7192526,7192526,"*",7.00697762200156e-06,1.79411264854447e-05,38.6363636363636,7215845,"ENSMUSG00000116618"
"760",17,7368061,7368061,"*",0.000697850797198313,0.000945550429557093,30.9751651856915,7309964,"ENSMUSG00000119398"
"761",17,7368142,7368142,"*",0.000276836536909028,0.000429953958658579,32.1378340365682,7309964,"ENSMUSG00000119398"
"767",17,7689548,7689548,"*",6.14827011289795e-06,1.59829682350571e-05,34.5161290322581,7697641,"ENSMUSG00000116702"
"777",17,7840897,7840897,"*",1.19864223465911e-07,5.0342322448012e-07,42.5249169435216,7864160,"ENSMUSG00000116955"
"778",17,7840942,7840942,"*",2.81812541521696e-05,6.01918487872088e-05,29.4117647058823,7864160,"ENSMUSG00000116955"
"779",17,7840943,7840943,"*",1.61666990139491e-09,1.07487072435668e-08,31.2841246803511,7864160,"ENSMUSG00000116955"
"780",17,7841036,7841036,"*",0.0006855969790275,0.000931111213193393,29.1119691119691,7864160,"ENSMUSG00000116955"
"781",17,7841037,7841037,"*",1.31767425529967e-06,4.19551270210318e-06,27.0025371511417,7864160,"ENSMUSG00000116955"
"782",17,7841093,7841093,"*",1.1917871418147e-09,8.1437711190677e-09,32.8072805139186,7864160,"ENSMUSG00000116955"
"784",17,7841231,7841231,"*",0.000510256592142519,0.000724516407363923,34.9537037037037,7864160,"ENSMUSG00000116955"
"787",17,7917733,7917733,"*",6.8604689361166e-05,0.000129280820309148,29.1959470501716,7923672,"ENSMUSG00002075599"
"788",17,7917797,7917797,"*",1.20567025357306e-05,2.87509835645192e-05,33.7998389045509,7923672,"ENSMUSG00002075599"
"789",17,7917843,7917843,"*",1.42143160804904e-07,5.86615232027323e-07,38.3974358974359,7923672,"ENSMUSG00002075599"
"796",17,7947552,7947552,"*",1.25584225781346e-06,4.02272164437956e-06,37.7916973716532,7923672,"ENSMUSG00002075599"
"797",17,7947960,7947960,"*",0.000106485757086837,0.000188812131779406,31.1497326203209,7923672,"ENSMUSG00002075599"
"800",17,7948749,7948749,"*",0.000238822495042795,0.000378233056160647,35.8536585365854,7923672,"ENSMUSG00002075599"
"803",17,7948785,7948785,"*",0.000130014227419756,0.000224423700421207,31.0606060606061,7923672,"ENSMUSG00002075599"
"804",17,7948824,7948824,"*",0.000106708743795316,0.000189086440756944,27.6960076960077,7923672,"ENSMUSG00002075599"
"805",17,7948825,7948825,"*",1.56890921562208e-05,3.62955641329217e-05,41.2155511811024,7923672,"ENSMUSG00002075599"
"846",17,8404326,8404326,"*",2.22654574903782e-05,4.90703343830041e-05,46.7457420924574,8384333,"ENSMUSG00000069135"
"851",17,8435422,8435422,"*",5.84692720353774e-06,1.52951798295428e-05,31.3531353135314,8454875,"ENSMUSG00000040899"
"852",17,8435467,8435467,"*",0.000337889356359538,0.000508587389136671,28.7096774193548,8454875,"ENSMUSG00000040899"
"855",17,8435692,8435692,"*",4.81498055919103e-05,9.56664249918816e-05,25.1640539555232,8454875,"ENSMUSG00000040899"
"865",17,8436124,8436124,"*",0.000119273906685892,0.000208122198482136,32.7380952380952,8454875,"ENSMUSG00000040899"
"867",17,8436140,8436140,"*",2.28531777041302e-05,5.02159629071274e-05,29.1898148148148,8454875,"ENSMUSG00000040899"
"869",17,8436150,8436150,"*",0.000224374895522594,0.000358697857743892,25.4267425320057,8454875,"ENSMUSG00000040899"
"874",17,8436193,8436193,"*",0.000138960824193002,0.000237534805030947,27.5531096514587,8454875,"ENSMUSG00000040899"
"875",17,8436194,8436194,"*",9.88818688922424e-10,6.845521866937e-09,33.2521068128744,8454875,"ENSMUSG00000040899"
"909",17,8520989,8520989,"*",0.000344592497142703,0.000517060849112517,33.0455259026688,8518566,"ENSMUSG00000087478"
"912",17,8521147,8521147,"*",0.000120757044517378,0.000210378730623952,31.3034971875764,8518566,"ENSMUSG00000087478"
"914",17,8603171,8603171,"*",0.000360189511429022,0.000536539326450323,38.1962864721485,8603492,"ENSMUSG00000116704"
"915",17,8603207,8603207,"*",0.00068983191014997,0.00093640343881855,34.0759493670886,8603492,"ENSMUSG00000116704"
"916",17,8693375,8693375,"*",8.41359670036545e-07,2.82579672799774e-06,27.4018242394451,8653255,"ENSMUSG00000062327"
"917",17,8693376,8693376,"*",1.17493899919903e-10,9.86689263376497e-10,35.7330801573308,8653255,"ENSMUSG00000062327"
"919",17,8693893,8693893,"*",8.82939856084263e-11,7.64066274197566e-10,25.9775887595436,8653255,"ENSMUSG00000062327"
"931",17,8911400,8911400,"*",0.000540508438008808,0.000761032505110795,26.7086927670869,8984759,"ENSMUSG00000083386"
"961",17,8933298,8933298,"*",3.39581315217699e-08,1.62481032186752e-07,28.8085106382979,8984759,"ENSMUSG00000083386"
"965",17,8934603,8934603,"*",3.23147566581476e-06,9.16620846965725e-06,35.9613319011815,8984759,"ENSMUSG00000083386"
"967",17,8934613,8934613,"*",2.14823401764745e-07,8.45604674276546e-07,38.462952748667,8984759,"ENSMUSG00000083386"
"969",17,8934834,8934834,"*",0.000108243086765874,0.000191590728316666,27.2591079332652,8984759,"ENSMUSG00000083386"
"971",17,8935291,8935291,"*",0.000200827399708763,0.000325743479459157,29.2374292374292,8984759,"ENSMUSG00000083386"
"976",17,8935452,8935452,"*",5.57088903722585e-05,0.000108150023686119,31.6361634787395,8984759,"ENSMUSG00000083386"
"979",17,8935981,8935981,"*",4.21669561520231e-09,2.5509020726467e-08,41.326143095853,8984759,"ENSMUSG00000083386"
"982",17,8936096,8936096,"*",0.000116590637642894,0.000204083120257723,26.8960863697706,8984759,"ENSMUSG00000083386"
"991",17,8936676,8936676,"*",7.57691762088363e-09,4.3128028734e-08,32.5396825396825,8984759,"ENSMUSG00000083386"
"992",17,8936677,8936677,"*",9.8610301374703e-05,0.000177116171615766,35.2551225391724,8984759,"ENSMUSG00000083386"
"993",17,8936880,8936880,"*",4.76603283474506e-14,8.1974927509862e-13,29.0979719288523,8984759,"ENSMUSG00000083386"
"994",17,8936881,8936881,"*",0.000414184718944438,0.000603577744710252,29.9564523635397,8984759,"ENSMUSG00000083386"
"996",17,8937436,8937436,"*",2.92025558089875e-05,6.21694342612931e-05,40.0094696969697,8984759,"ENSMUSG00000083386"
"1000",17,8938407,8938407,"*",0.000601432528518347,0.000833151549654869,30.8608058608059,8984759,"ENSMUSG00000083386"
"1002",17,8938481,8938481,"*",0.000109957331085236,0.000193964240763192,30.5173745173745,8984759,"ENSMUSG00000083386"
"1003",17,8938631,8938631,"*",6.24792560279354e-06,1.6203773233668e-05,27.7039848197343,8984759,"ENSMUSG00000083386"
"1004",17,8938632,8938632,"*",2.22104058628016e-06,6.58329437968159e-06,36.670037074486,8984759,"ENSMUSG00000083386"
"1006",17,8938678,8938678,"*",6.1764054178591e-08,2.77204654731307e-07,47.7409036385446,8984759,"ENSMUSG00000083386"
"1007",17,9108255,9108255,"*",1.95931458594128e-06,5.8990796808161e-06,50.9359760893503,9207165,"ENSMUSG00000023873"
"1011",17,9108395,9108395,"*",7.36814106413205e-06,1.87275335868986e-05,29.296875,9207165,"ENSMUSG00000023873"
"1012",17,9108396,9108396,"*",2.62785512942718e-06,7.6418819650663e-06,28.9371980676329,9207165,"ENSMUSG00000023873"
"1013",17,9108451,9108451,"*",8.63194332884869e-09,4.84363390688489e-08,40.7751937984496,9207165,"ENSMUSG00000023873"
"1014",17,9108452,9108452,"*",1.29358884189949e-08,6.93546879890996e-08,28.7095383731193,9207165,"ENSMUSG00000023873"
"1015",17,9108494,9108494,"*",3.34390555937424e-05,6.9872467081022e-05,28.6817429674573,9207165,"ENSMUSG00000023873"
"1018",17,9108682,9108682,"*",3.49889349291587e-06,9.79521260157324e-06,27.8161793507062,9207165,"ENSMUSG00000023873"
"1019",17,9108702,9108702,"*",4.83324930488851e-14,8.28736673506945e-13,41.9906875491323,9207165,"ENSMUSG00000023873"
"1021",17,9108782,9108782,"*",1.10845709080601e-07,4.68985183431391e-07,33.5984543272771,9207165,"ENSMUSG00000023873"
"1028",17,9109177,9109177,"*",6.45095270140413e-09,3.7313411529067e-08,36.1735631178375,9207165,"ENSMUSG00000023873"
"1031",17,9136485,9136485,"*",2.97671422655654e-06,8.52874583164312e-06,28.6253369272237,9207165,"ENSMUSG00000023873"
"1044",17,9411536,9411536,"*",1.62629846696706e-05,3.7443356627769e-05,36.3831089351285,9407958,"ENSMUSG00000117026"
"1051",17,9411669,9411669,"*",0.000106307878594243,0.0001885570989372,33.7619047619048,9407958,"ENSMUSG00000117026"
"1052",17,9411695,9411695,"*",1.41553004137674e-05,3.3183879410687e-05,28.6892975011787,9407958,"ENSMUSG00000117026"
"1059",17,9412719,9412719,"*",6.20392332325171e-05,0.000118665025054399,30.9638554216867,9407958,"ENSMUSG00000117026"
"1070",17,9413016,9413016,"*",7.4229565717263e-06,1.88452362101476e-05,39.9619611158073,9407958,"ENSMUSG00000117026"
"1074",17,9413550,9413550,"*",6.15245836017143e-08,2.76241810815783e-07,25.2659172253869,9407958,"ENSMUSG00000117026"
"1077",17,9413648,9413648,"*",0.0005450437443165,0.00076644393621055,25.0767970509932,9407958,"ENSMUSG00000117026"
"1081",17,9565937,9565937,"*",1.36085130430743e-07,5.64770467315755e-07,34.1505553270259,9542627,"ENSMUSG00000117015"
"1083",17,9565951,9565951,"*",8.90707803896895e-08,3.85394196689909e-07,36.5283459964933,9542627,"ENSMUSG00000117015"
"1084",17,9566028,9566028,"*",3.7040958424745e-06,1.02984713299937e-05,36.8212739641311,9542627,"ENSMUSG00000117015"
"1085",17,9566604,9566604,"*",2.97503009921326e-05,6.31413620116953e-05,39.7671568627451,9542627,"ENSMUSG00000117015"
"1087",17,9567693,9567693,"*",1.58490231981474e-11,1.6135539259231e-10,41.1740937427846,9542627,"ENSMUSG00000117015"
"1106",17,9583996,9583996,"*",2.1777554359305e-10,1.74156257715286e-09,32.2351543942993,9542627,"ENSMUSG00000117015"
"1107",17,9584023,9584023,"*",1.78001176226068e-10,1.44022154223091e-09,30.4803813714705,9542627,"ENSMUSG00000117015"
"1108",17,9584030,9584030,"*",1.60624048945342e-13,2.46765921462995e-12,35.9696342305038,9542627,"ENSMUSG00000117015"
"1118",17,9585856,9585856,"*",6.70747327833743e-07,2.30838839223244e-06,38.8081255415423,9542627,"ENSMUSG00000117015"
"1140",17,9709269,9709269,"*",1.1587541313725e-07,4.88586093300739e-07,28.3422459893048,9768523,"ENSMUSG00000117143"
"1145",17,9709359,9709359,"*",8.74471729819825e-06,2.16972491783658e-05,25.7897679619793,9768523,"ENSMUSG00000117143"
"1149",17,9709909,9709909,"*",1.3084758995671e-05,3.0962567431592e-05,25.0176803394625,9768523,"ENSMUSG00000117143"
"1153",17,9710541,9710541,"*",0.000269366473407703,0.000420001137226858,25.8816943459601,9768523,"ENSMUSG00000117143"
